,year,mmwr_week,Reporting Area,Meningococcal disease; All serogroups current week,Meningococcal disease; All serogroups previous 52 weeks maximum�,Meningococcal disease; All serogroups cummulative YTD for 2019�,Meningococcal disease; All serogroups cummulative YTD for 2018�,Meningococcal disease; Serogroups ACWY current week,Meningococcal disease; Serogroups ACWY previous 52 weeks maximum�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2019�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2018�,Meningococcal disease; Serogroup B current week,Meningococcal disease; Serogroup B previous 52 weeks maximum�,Meningococcal disease; Serogroup B cummulative YTD for 2019�,Meningococcal disease; Serogroup B cummulative YTD for 2018�,column labels in same order that data fields appears in each record below:
36,2019,21,West North Central,0,2,8,11,0,0,0,0,0,0,0,1,
37,2019,21,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,21,Kansas,0,1,1,1,0,0,0,0,0,0,0,1,
39,2019,21,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,21,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,21,Nebraska,0,1,1,1,0,0,0,0,0,0,0,0,
42,2019,21,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,21,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,21,South Atlantic,1,5,27,37,0,3,8,11,0,1,0,6,
45,2019,21,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,21,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,21,Florida,0,1,11,11,0,0,0,0,0,0,0,0,
48,2019,21,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,21,Maryland,1,1,1,3,0,1,0,0,0,0,0,2,
50,2019,21,North Carolina,0,2,4,6,0,2,2,2,0,1,0,2,
51,2019,21,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,21,Virginia,0,2,4,2,0,1,3,1,0,1,0,0,
53,2019,21,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,21,East South Central,0,2,12,5,0,1,4,2,0,1,1,2,
55,2019,21,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,21,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,21,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,21,Tennessee,0,1,4,2,0,1,3,2,0,1,0,0,
59,2019,21,West South Central,0,3,16,13,0,2,9,5,0,1,4,0,
60,2019,21,Arkansas,0,1,3,0,0,1,1,0,0,1,1,0,
61,2019,21,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,21,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,21,Texas,0,3,9,13,0,1,4,5,0,1,3,0,
64,2019,21,Mountain,0,2,11,12,0,1,3,7,0,1,2,2,
65,2019,21,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,21,Colorado,0,1,2,4,0,1,0,3,0,0,0,1,
67,2019,21,Idaho,0,1,1,2,0,0,0,0,0,0,0,0,
68,2019,21,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,21,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,21,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,21,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,21,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,21,Pacific,0,5,27,42,0,3,5,12,0,1,1,3,
74,2019,21,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,21,California,0,3,14,23,0,0,0,0,0,0,0,0,
76,2019,21,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,21,Oregon,0,2,6,10,0,2,5,9,0,1,1,1,
78,2019,21,Washington,0,3,6,8,0,3,0,3,0,0,0,1,
79,2019,21,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,21,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,21,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,21,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,21,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,21,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,21,Total,1,14,151,165,0,7,50,49,0,2,12,30,
17,2019,22,"U.S. Residents, excluding U.S. Territories",3,24,160,163,0,7,54,49,0,3,12,33,
18,2019,22,New England,0,3,13,9,0,3,11,6,0,1,1,3,
19,2019,22,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,22,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,22,Massachusetts,0,2,10,8,0,2,9,5,0,1,0,3,
22,2019,22,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,22,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,22,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,22,Middle Atlantic,1,4,22,20,0,2,2,4,0,2,2,6,
26,2019,22,New Jersey,0,1,2,5,0,0,0,0,0,0,0,0,
27,2019,22,New York (excluding New York City),1,2,6,5,0,1,2,2,0,1,2,2,
28,2019,22,New York City,0,2,6,4,0,1,0,1,0,1,0,3,
29,2019,22,Pennsylvania,0,3,8,6,0,1,0,1,0,1,0,1,
30,2019,22,East North Central,0,3,17,21,0,3,9,5,0,1,1,11,
31,2019,22,Illinois,0,1,6,3,0,1,2,1,0,1,0,1,
32,2019,22,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,22,Michigan,0,1,1,4,0,1,1,2,0,0,0,1,
34,2019,22,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,22,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,22,West North Central,0,2,8,11,0,0,0,0,0,0,0,1,
37,2019,22,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,22,Kansas,0,1,1,1,0,0,0,0,0,0,0,1,
39,2019,22,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,22,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,22,Nebraska,0,1,1,1,0,0,0,0,0,0,0,0,
42,2019,22,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,22,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,22,South Atlantic,1,5,28,38,0,3,8,11,0,1,0,6,
45,2019,22,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,22,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,22,Florida,1,1,12,11,0,0,0,0,0,0,0,0,
48,2019,22,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,22,Maryland,0,1,1,3,0,1,0,0,0,0,0,2,
50,2019,22,North Carolina,0,2,4,6,0,2,2,2,0,1,0,2,
51,2019,22,South Carolina,0,1,0,1,0,0,0,0,0,0,0,0,
52,2019,22,Virginia,0,2,4,2,0,1,3,1,0,1,0,0,
53,2019,22,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,22,East South Central,0,2,13,5,0,1,5,2,0,1,1,2,
55,2019,22,Alabama,0,1,2,2,0,1,1,0,0,1,1,1,
56,2019,22,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,22,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,22,Tennessee,0,1,4,2,0,1,3,2,0,1,0,0,
59,2019,22,West South Central,0,3,20,13,0,2,11,5,0,1,4,0,
60,2019,22,Arkansas,0,1,3,0,0,1,1,0,0,1,1,0,
61,2019,22,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,22,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,22,Texas,0,3,13,13,0,1,6,5,0,1,3,0,
64,2019,22,Mountain,0,2,11,12,0,1,3,7,0,1,2,2,
65,2019,22,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,22,Colorado,0,1,2,4,0,1,0,3,0,0,0,1,
67,2019,22,Idaho,0,1,1,2,0,0,0,0,0,0,0,0,
68,2019,22,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,22,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,22,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,22,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,22,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,22,Pacific,1,21,28,34,0,2,5,9,0,1,1,2,
74,2019,22,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,22,California,1,3,15,23,0,0,0,0,0,0,0,0,
76,2019,22,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,22,Oregon,0,2,6,10,0,2,5,9,0,1,1,1,
78,2019,22,Washington,0,20,6,0,0,0,0,0,0,0,0,0,
79,2019,22,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,22,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,22,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,22,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,22,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,22,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,22,Total,3,24,160,163,0,7,54,49,0,3,12,33,
17,2019,23,"U.S. Residents, excluding U.S. Territories",4,24,168,169,0,7,57,52,0,3,12,44,
18,2019,23,New England,0,3,13,9,0,3,11,6,0,1,1,3,
19,2019,23,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,23,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,23,Massachusetts,0,2,10,8,0,2,9,5,0,1,0,3,
22,2019,23,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,23,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,23,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,23,Middle Atlantic,2,4,24,21,0,2,3,4,0,2,2,7,
26,2019,23,New Jersey,0,1,2,5,0,0,0,0,0,0,0,0,
27,2019,23,New York (excluding New York City),0,2,6,6,0,1,3,2,0,1,2,3,
28,2019,23,New York City,0,2,6,4,0,1,0,1,0,1,0,3,
29,2019,23,Pennsylvania,2,3,10,6,0,1,0,1,0,1,0,1,
30,2019,23,East North Central,0,3,18,21,0,3,10,5,0,1,1,11,
31,2019,23,Illinois,0,1,7,3,0,1,3,1,0,1,0,1,
32,2019,23,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,23,Michigan,0,1,1,4,0,1,1,2,0,0,0,1,
34,2019,23,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,23,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,23,West North Central,0,2,8,11,0,0,0,0,0,0,0,1,
37,2019,23,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,23,Kansas,0,1,1,1,0,0,0,0,0,0,0,1,
39,2019,23,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,23,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,23,Nebraska,0,1,1,1,0,0,0,0,0,0,0,0,
42,2019,23,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,23,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,23,South Atlantic,1,5,32,40,0,3,9,13,0,1,0,15,
45,2019,23,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,23,District of Columbia,0,1,2,0,0,0,0,0,0,0,0,0,
47,2019,23,Florida,1,1,13,11,0,1,0,1,0,1,0,9,
48,2019,23,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,23,Maryland,0,1,1,3,0,1,0,0,0,0,0,2,
50,2019,23,North Carolina,0,2,5,7,0,2,3,3,0,1,0,2,
51,2019,23,South Carolina,0,1,1,1,0,0,0,0,0,0,0,0,
52,2019,23,Virginia,0,2,4,3,0,1,3,1,0,1,0,0,
53,2019,23,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,23,East South Central,0,2,13,6,0,1,5,2,0,1,1,3,
55,2019,23,Alabama,0,1,2,2,0,1,1,0,0,1,1,1,
56,2019,23,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,23,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,23,Tennessee,0,1,4,3,0,1,3,2,0,1,0,1,
59,2019,23,West South Central,0,3,20,14,0,2,11,6,0,1,4,0,
60,2019,23,Arkansas,0,1,3,0,0,1,1,0,0,1,1,0,
61,2019,23,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,23,Oklahoma,0,2,4,1,0,2,4,1,0,1,0,0,
63,2019,23,Texas,0,3,13,13,0,1,6,5,0,1,3,0,
64,2019,23,Mountain,1,2,12,12,0,1,3,7,0,1,2,2,
65,2019,23,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,23,Colorado,0,1,2,4,0,1,0,3,0,0,0,1,
67,2019,23,Idaho,1,1,2,2,0,0,0,0,0,0,0,0,
68,2019,23,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,23,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,23,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,23,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,23,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,23,Pacific,0,21,28,35,0,2,5,9,0,1,1,2,
74,2019,23,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,23,California,0,3,15,24,0,0,0,0,0,0,0,0,
76,2019,23,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,23,Oregon,0,2,6,10,0,2,5,9,0,1,1,1,
78,2019,23,Washington,0,20,6,0,0,0,0,0,0,0,0,0,
79,2019,23,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,23,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,23,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,23,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,23,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,23,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,23,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,23,Total,4,24,168,169,0,7,57,52,0,3,12,44,
17,2019,24,"U.S. Residents, excluding U.S. Territories",2,24,173,172,1,7,60,54,0,3,13,44,
18,2019,24,New England,0,3,13,9,0,3,11,6,0,1,1,3,
19,2019,24,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,24,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,24,Massachusetts,0,2,10,8,0,2,9,5,0,1,0,3,
22,2019,24,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,24,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,24,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,24,Middle Atlantic,1,4,25,21,0,2,3,4,0,2,2,7,
26,2019,24,New Jersey,0,1,2,5,0,0,0,0,0,0,0,0,
27,2019,24,New York (excluding New York City),0,2,6,6,0,1,3,2,0,1,2,3,
28,2019,24,New York City,1,2,7,4,0,1,0,1,0,1,0,3,
29,2019,24,Pennsylvania,0,3,10,6,0,1,0,1,0,1,0,1,
30,2019,24,East North Central,0,3,19,21,0,3,10,5,0,1,1,11,
31,2019,24,Illinois,0,1,7,3,0,1,3,1,0,1,0,1,
32,2019,24,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,24,Michigan,0,1,2,4,0,1,1,2,0,0,0,1,
34,2019,24,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,24,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,24,West North Central,0,2,10,11,0,1,1,0,0,0,0,1,
37,2019,24,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,24,Kansas,0,1,2,1,0,0,0,0,0,0,0,1,
39,2019,24,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,24,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,24,Nebraska,0,1,2,1,0,1,1,0,0,0,0,0,
42,2019,24,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,24,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,24,South Atlantic,1,5,33,42,1,3,10,14,0,1,0,15,
45,2019,24,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,24,District of Columbia,0,1,2,0,0,0,0,0,0,0,0,0,
47,2019,24,Florida,0,1,13,11,0,1,0,1,0,1,0,9,
48,2019,24,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,24,Maryland,0,1,1,3,0,1,0,0,0,0,0,2,
50,2019,24,North Carolina,0,2,5,7,0,2,3,3,0,1,0,2,
51,2019,24,South Carolina,0,1,1,1,0,0,0,0,0,0,0,0,
52,2019,24,Virginia,1,2,5,5,1,1,4,2,0,1,0,0,
53,2019,24,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,24,East South Central,0,2,13,7,0,1,5,3,0,1,1,3,
55,2019,24,Alabama,0,1,2,3,0,1,1,1,0,1,1,1,
56,2019,24,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,24,Mississippi,0,1,3,0,0,1,0,0,0,0,0,0,
58,2019,24,Tennessee,0,1,4,3,0,1,3,2,0,1,0,1,
59,2019,24,West South Central,0,3,20,14,0,2,11,6,0,1,4,0,
60,2019,24,Arkansas,0,1,3,0,0,1,1,0,0,1,1,0,
61,2019,24,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,24,Oklahoma,0,2,4,1,0,2,4,1,0,1,0,0,
63,2019,24,Texas,0,3,13,13,0,1,6,5,0,1,3,0,
64,2019,24,Mountain,0,2,12,12,0,1,4,7,0,1,3,2,
65,2019,24,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,24,Colorado,0,1,2,4,0,1,1,3,0,1,1,1,
67,2019,24,Idaho,0,1,2,2,0,0,0,0,0,0,0,0,
68,2019,24,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,24,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,24,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,24,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,24,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,24,Pacific,0,21,28,35,0,2,5,9,0,1,1,2,
74,2019,24,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,24,California,0,3,15,24,0,0,0,0,0,0,0,0,
76,2019,24,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,24,Oregon,0,2,6,10,0,2,5,9,0,1,1,1,
78,2019,24,Washington,0,20,6,0,0,0,0,0,0,0,0,0,
79,2019,24,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,24,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,24,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,24,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,24,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,24,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,24,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,24,Total,2,24,173,172,1,7,60,54,0,3,13,44,
17,2019,25,"U.S. Residents, excluding U.S. Territories",3,24,183,177,0,7,61,56,0,3,15,46,
18,2019,25,New England,0,3,14,10,0,3,11,7,0,1,1,3,
19,2019,25,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,25,Maine,0,1,1,0,0,1,0,0,0,0,0,0,
21,2019,25,Massachusetts,0,2,10,9,0,2,9,6,0,1,0,3,
22,2019,25,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,25,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,25,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,25,Middle Atlantic,0,4,25,23,0,2,3,4,0,2,2,9,
26,2019,25,New Jersey,0,1,2,5,0,0,0,0,0,0,0,0,
27,2019,25,New York (excluding New York City),0,2,6,7,0,1,3,2,0,1,2,4,
28,2019,25,New York City,0,2,7,4,0,1,0,1,0,1,0,3,
29,2019,25,Pennsylvania,0,3,10,7,0,1,0,1,0,1,0,2,
30,2019,25,East North Central,0,3,19,21,0,3,10,5,0,1,3,11,
31,2019,25,Illinois,0,1,7,3,0,1,3,1,0,1,0,1,
32,2019,25,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,25,Michigan,0,1,2,4,0,1,1,2,0,0,0,1,
34,2019,25,Ohio,0,2,5,6,0,2,2,1,0,1,2,5,
35,2019,25,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,25,West North Central,0,2,11,11,0,1,1,0,0,0,0,1,
37,2019,25,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,25,Kansas,0,1,2,1,0,0,0,0,0,0,0,1,
39,2019,25,Minnesota,0,1,1,0,0,0,0,0,0,0,0,0,
40,2019,25,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,25,Nebraska,0,1,2,1,0,1,1,0,0,0,0,0,
42,2019,25,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,25,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,25,South Atlantic,2,5,35,43,0,3,10,14,0,1,0,15,
45,2019,25,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,25,District of Columbia,0,1,2,0,0,0,0,0,0,0,0,0,
47,2019,25,Florida,2,1,15,11,0,1,0,1,0,1,0,9,
48,2019,25,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,25,Maryland,0,1,1,3,0,1,0,0,0,0,0,2,
50,2019,25,North Carolina,0,2,5,7,0,2,3,3,0,1,0,2,
51,2019,25,South Carolina,0,1,1,2,0,0,0,0,0,0,0,0,
52,2019,25,Virginia,0,1,5,5,0,1,4,2,0,1,0,0,
53,2019,25,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,25,East South Central,0,2,14,7,0,1,5,3,0,1,1,3,
55,2019,25,Alabama,0,1,2,3,0,1,1,1,0,1,1,1,
56,2019,25,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,25,Mississippi,0,1,3,0,0,1,0,0,0,0,0,0,
58,2019,25,Tennessee,0,1,5,3,0,1,3,2,0,1,0,1,
59,2019,25,West South Central,1,3,22,14,0,2,12,6,0,1,4,0,
60,2019,25,Arkansas,1,1,4,0,0,1,1,0,0,1,1,0,
61,2019,25,Louisiana,0,1,1,0,0,1,1,0,0,0,0,0,
62,2019,25,Oklahoma,0,2,4,1,0,2,4,1,0,1,0,0,
63,2019,25,Texas,0,3,13,13,0,1,6,5,0,1,3,0,
64,2019,25,Mountain,0,2,12,12,0,1,4,7,0,1,3,2,
65,2019,25,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,25,Colorado,0,1,2,4,0,1,1,3,0,1,1,1,
67,2019,25,Idaho,0,1,2,2,0,0,0,0,0,0,0,0,
68,2019,25,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,25,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,25,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,25,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,25,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,25,Pacific,0,21,31,36,0,2,5,10,0,1,1,2,
74,2019,25,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,25,California,0,3,17,24,0,0,0,0,0,0,0,0,
76,2019,25,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,25,Oregon,0,2,6,11,0,2,5,10,0,1,1,1,
78,2019,25,Washington,0,20,7,0,0,0,0,0,0,0,0,0,
79,2019,25,U.S. Territories,0,1,0,0,0,1,0,0,0,0,0,0,
80,2019,25,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,25,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,25,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,25,Puerto Rico,0,1,0,0,0,1,0,0,0,0,0,0,
84,2019,25,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,25,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,25,Total,3,24,183,177,0,7,61,56,0,3,15,46,
17,2019,26,"U.S. Residents, excluding U.S. Territories",1,24,191,182,1,7,62,57,0,3,15,47,
18,2019,26,New England,0,3,14,10,0,3,11,7,0,1,1,3,
19,2019,26,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,26,Maine,0,1,1,0,0,1,0,0,0,0,0,0,
21,2019,26,Massachusetts,0,2,10,9,0,2,9,6,0,1,0,3,
22,2019,26,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,26,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,26,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,26,Middle Atlantic,0,4,30,24,0,2,3,4,0,1,2,10,
26,2019,26,New Jersey,0,2,6,5,0,0,0,0,0,0,0,0,
27,2019,26,New York (excluding New York City),0,2,6,8,0,1,3,2,0,1,2,5,
28,2019,26,New York City,0,2,7,4,0,1,0,1,0,1,0,3,
29,2019,26,Pennsylvania,0,3,11,7,0,1,0,1,0,1,0,2,
30,2019,26,East North Central,0,3,19,21,0,3,10,5,0,1,3,11,
31,2019,26,Illinois,0,1,7,3,0,1,3,1,0,1,0,1,
32,2019,26,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,26,Michigan,0,1,2,4,0,1,1,2,0,0,0,1,
34,2019,26,Ohio,0,2,5,6,0,2,2,1,0,1,2,5,
35,2019,26,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,26,West North Central,0,2,12,12,0,1,1,0,0,0,0,1,
37,2019,26,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,26,Kansas,0,1,3,1,0,0,0,0,0,0,0,1,
39,2019,26,Minnesota,0,1,1,0,0,0,0,0,0,0,0,0,
40,2019,26,Missouri,0,1,5,9,0,0,0,0,0,0,0,0,
41,2019,26,Nebraska,0,1,2,1,0,1,1,0,0,0,0,0,
42,2019,26,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
