,year,mmwr_week,Reporting Area,"Meningococcal disease(Neisseria meningitidis)�, All serogroups current week","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks median ","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks maximum ","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2017","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2016",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2017,Mumps cummulative for 2016,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2017,Pertussis cummulative for 2016
62,2017,5,Tenn.,0,0,1,1,0,0,0,1,1,0,1,3,5,11,11
63,2017,5,W.S. CENTRAL,1,0,3,2,4,59,2,333,390,2,9,27,113,40,67
64,2017,5,Ark.,0,0,1,0,1,37,0,248,306,0,1,1,5,8,7
65,2017,5,La.,0,0,1,1,1,0,0,0,0,0,0,1,5,2,6
66,2017,5,Okla.,0,0,1,0,1,10,0,81,42,0,0,0,54,0,0
67,2017,5,Tex.,1,0,3,1,1,12,1,55,42,2,8,21,105,30,54
68,2017,5,MOUNTAIN,1,0,3,5,2,9,1,10,22,4,17,30,49,122,224
69,2017,5,Ariz.,0,0,1,2,1,0,0,2,0,3,2,4,20,36,71
70,2017,5,Colo.,0,0,2,2,0,7,0,10,19,1,14,15,28,73,96
71,2017,5,Idaho,1,0,1,1,0,1,0,1,1,0,0,1,8,2,5
72,2017,5,Mont.,0,0,1,0,0,0,0,6,0,0,0,0,3,0,2
73,2017,5,Nev.,0,0,2,0,1,1,0,1,2,0,0,0,3,0,5
74,2017,5,N. Mex.,0,0,1,0,0,0,0,1,0,0,1,3,9,9,12
75,2017,5,Utah,0,0,1,0,0,0,0,1,0,0,0,4,10,2,30
76,2017,5,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
77,2017,5,PACIFIC,0,2,7,9,14,1,3,71,27,4,0,43,76,44,135
78,2017,5,Alaska,0,0,2,0,0,0,0,2,1,0,0,2,10,1,11
79,2017,5,Calif.,0,1,6,4,11,0,1,9,8,4,0,24,37,29,92
80,2017,5,Hawaii,0,0,1,0,0,0,0,3,0,0,0,1,5,3,8
81,2017,5,Oreg.,0,0,3,5,3,1,0,6,11,0,0,3,13,6,16
82,2017,5,Wash.,0,0,1,0,0,0,0,65,7,0,0,9,57,5,8
83,2017,5,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,5,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,5,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,5,P.R.,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0
87,2017,5,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,6,UNITED STATES,3,6,20,39,45,80,88,402,767,299,65,317,471,903,"1,970"
22,2017,6,NEW ENGLAND,0,0,2,0,3,0,3,38,4,3,3,15,69,88,85
23,2017,6,Conn.,0,0,1,0,1,0,0,12,1,1,0,1,6,5,6
24,2017,6,Maine,0,0,1,0,0,0,0,4,0,0,1,4,14,37,36
25,2017,6,Mass.,0,0,1,0,2,0,2,28,2,2,0,3,9,4,19
26,2017,6,N.H.,0,0,0,0,0,0,0,5,1,0,0,1,4,0,5
27,2017,6,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0
28,2017,6,Vt.,0,0,0,0,0,0,0,0,0,0,2,3,45,41,19
29,2017,6,MID. ATLANTIC,1,0,4,2,2,2,6,32,52,7,18,53,90,143,402
30,2017,6,N.J.,0,0,2,0,0,0,0,3,2,1,0,7,24,2,102
31,2017,6,N.Y. (Upstate),1,0,1,1,0,2,2,23,16,1,5,13,27,39,61
32,2017,6,N.Y. City,0,0,2,0,2,0,3,19,30,5,0,5,14,7,48
33,2017,6,Pa.,0,0,2,1,0,0,0,2,4,0,13,23,77,95,191
34,2017,6,E.N. CENTRAL,0,0,6,5,8,3,8,55,35,93,0,69,156,219,452
35,2017,6,Ill.,0,0,2,0,2,0,3,25,8,67,0,18,40,34,109
36,2017,6,Ind.,0,0,2,0,1,0,2,23,4,15,0,2,9,3,26
37,2017,6,Mich.,0,0,1,1,1,0,0,2,1,3,0,7,29,31,46
38,2017,6,Ohio,0,0,3,4,2,0,1,20,4,4,0,18,38,103,146
39,2017,6,Wis.,0,0,1,0,2,3,0,13,18,4,0,23,99,48,125
40,2017,6,W.N. CENTRAL,0,0,1,0,2,13,14,45,118,169,2,28,57,51,161
41,2017,6,Iowa,0,0,1,0,0,0,8,40,21,154,0,2,11,2,14
42,2017,6,Kans.,0,0,1,0,0,0,0,2,2,3,0,2,8,0,6
43,2017,6,Minn.,0,0,1,0,0,0,0,3,0,11,0,14,34,0,64
44,2017,6,Mo.,0,0,1,0,1,13,0,29,94,0,2,3,27,28,33
45,2017,6,Nebr.,0,0,1,0,0,0,0,10,0,1,0,2,6,11,41
46,2017,6,N. Dak.,0,0,0,0,0,0,0,3,1,0,0,0,5,10,0
47,2017,6,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,0,3
48,2017,6,S. ATLANTIC,1,1,4,11,7,0,2,6,14,12,5,25,38,77,198
49,2017,6,Del.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
50,2017,6,D.C.,0,0,0,0,0,0,0,2,0,0,1,0,2,3,2
51,2017,6,Fla.,1,0,3,6,2,0,0,2,2,0,2,6,16,21,51
52,2017,6,Ga.,0,0,3,1,2,0,0,3,5,0,0,2,7,0,43
53,2017,6,Md.,0,0,1,0,0,0,0,3,0,0,0,2,9,9,10
54,2017,6,N.C.,0,0,1,0,1,0,0,3,2,10,0,4,11,9,45
55,2017,6,S.C.,0,0,2,2,2,0,0,2,0,1,2,2,15,30,17
56,2017,6,Va.,0,0,2,2,0,0,0,3,5,1,0,3,11,2,21
57,2017,6,W. Va.,0,0,2,0,0,0,0,1,0,0,0,0,3,3,5
58,2017,6,E.S. CENTRAL,0,0,2,1,1,1,1,15,3,2,3,12,33,33,142
59,2017,6,Ala.,0,0,1,0,1,0,0,1,0,1,0,3,7,5,30
60,2017,6,Ky.,0,0,1,0,0,0,0,15,1,1,0,7,27,8,98
61,2017,6,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1
62,2017,6,Tenn.,0,0,1,1,0,1,0,1,2,0,3,3,5,17,13
63,2017,6,W.S. CENTRAL,0,0,3,2,4,47,2,332,461,4,8,27,119,63,85
64,2017,6,Ark.,0,0,1,0,1,28,0,247,356,0,1,1,6,18,7
65,2017,6,La.,0,0,1,1,1,0,0,0,0,0,0,1,5,2,7
66,2017,6,Okla.,0,0,1,0,1,7,0,81,49,0,0,0,54,0,0
67,2017,6,Tex.,0,0,3,1,1,12,1,55,56,4,7,21,110,43,71
68,2017,6,MOUNTAIN,0,0,3,5,2,10,1,10,33,5,23,30,49,158,273
69,2017,6,Ariz.,0,0,1,2,1,0,0,2,0,3,7,4,20,46,91
70,2017,6,Colo.,0,0,2,2,0,10,0,10,30,2,10,15,28,83,114
71,2017,6,Idaho,0,0,1,1,0,0,0,1,1,0,6,1,8,8,7
72,2017,6,Mont.,0,0,1,0,0,0,0,6,0,0,0,0,3,0,2
73,2017,6,Nev.,0,0,2,0,1,0,0,1,2,0,0,0,3,0,7
74,2017,6,N. Mex.,0,0,1,0,0,0,0,1,0,0,0,3,9,17,14
75,2017,6,Utah,0,0,1,0,0,0,0,1,0,0,0,4,10,4,35
76,2017,6,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
77,2017,6,PACIFIC,1,2,7,13,16,4,3,77,47,4,3,44,86,71,172
78,2017,6,Alaska,0,0,2,0,2,0,0,2,1,0,0,3,10,7,12
79,2017,6,Calif.,0,1,6,7,11,0,2,9,11,4,1,24,40,42,117
80,2017,6,Hawaii,0,0,1,0,0,0,0,3,0,0,0,1,5,3,9
81,2017,6,Oreg.,1,0,3,6,3,1,0,5,14,0,0,3,13,6,19
82,2017,6,Wash.,0,0,1,0,0,3,0,69,21,0,2,9,65,13,15
83,2017,6,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,6,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,6,P.R.,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0
87,2017,6,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,7,UNITED STATES,1,6,20,48,51,80,96,401,910,355,92,316,475,"1,130","2,295"
22,2017,7,NEW ENGLAND,0,0,2,0,4,0,3,38,5,6,4,16,69,100,98
23,2017,7,Conn.,0,0,0,0,1,0,0,12,1,1,0,1,6,5,8
24,2017,7,Maine,0,0,1,0,0,0,0,4,1,0,4,4,14,45,43
25,2017,7,Mass.,0,0,1,0,3,0,2,28,2,4,0,3,9,4,20
26,2017,7,N.H.,0,0,0,0,0,0,0,5,1,1,0,1,4,1,5
27,2017,7,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,16,4,0
28,2017,7,Vt.,0,0,0,0,0,0,0,0,0,0,0,3,45,41,22
29,2017,7,MID. ATLANTIC,0,0,4,2,2,9,6,32,62,8,18,53,91,171,467
30,2017,7,N.J.,0,0,2,0,0,0,0,3,2,1,0,7,17,5,117
31,2017,7,N.Y. (Upstate),0,0,1,1,0,7,2,23,23,1,3,12,27,42,85
32,2017,7,N.Y. City,0,0,1,0,2,0,3,19,30,6,0,5,14,7,52
33,2017,7,Pa.,0,0,2,1,0,2,0,2,7,0,15,22,78,117,213
34,2017,7,E.N. CENTRAL,0,0,6,6,9,6,8,55,56,116,16,69,156,290,505
35,2017,7,Ill.,0,0,2,0,2,0,3,25,12,78,0,18,41,48,124
36,2017,7,Ind.,0,0,2,0,1,0,2,23,7,26,0,2,9,8,27
37,2017,7,Mich.,0,0,2,2,2,0,0,2,1,3,0,7,29,45,50
38,2017,7,Ohio,0,0,3,4,2,5,1,20,12,5,15,18,38,120,160
39,2017,7,Wis.,0,0,1,0,2,1,0,14,24,4,1,23,99,69,144
40,2017,7,W.N. CENTRAL,0,0,1,0,3,8,15,45,147,187,4,28,58,61,197
41,2017,7,Iowa,0,0,1,0,1,0,8,40,21,170,0,2,11,2,15
42,2017,7,Kans.,0,0,1,0,0,0,0,5,12,5,0,2,8,0,8
43,2017,7,Minn.,0,0,1,0,0,0,0,3,0,11,0,16,38,0,83
44,2017,7,Mo.,0,0,1,0,1,8,0,29,113,0,3,3,27,34,39
45,2017,7,Nebr.,0,0,1,0,0,0,0,10,0,1,1,2,6,14,47
46,2017,7,N. Dak.,0,0,0,0,0,0,0,3,1,0,0,0,5,11,0
47,2017,7,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,0,5
48,2017,7,S. ATLANTIC,1,1,5,13,7,0,2,6,16,14,10,25,38,93,232
49,2017,7,Del.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
50,2017,7,D.C.,0,0,0,0,0,0,0,2,1,0,0,0,2,4,2
51,2017,7,Fla.,0,0,3,7,2,0,0,2,2,0,8,6,16,29,61
52,2017,7,Ga.,0,0,3,1,2,0,0,3,5,0,0,2,7,0,48
53,2017,7,Md.,1,0,1,1,0,0,0,3,0,0,1,2,9,10,11
54,2017,7,N.C.,0,0,1,0,1,0,0,3,2,12,0,4,11,10,54
55,2017,7,S.C.,0,0,2,2,2,0,0,2,0,1,1,3,15,33,18
56,2017,7,Va.,0,0,2,2,0,0,0,4,6,1,0,3,12,4,29
57,2017,7,W. Va.,0,0,2,0,0,0,0,1,0,0,0,0,3,3,5
58,2017,7,E.S. CENTRAL,0,0,2,1,1,0,1,15,4,5,12,12,33,53,157
59,2017,7,Ala.,0,0,1,0,1,0,0,1,0,1,0,3,7,5,32
60,2017,7,Ky.,0,0,1,0,0,0,0,15,1,4,5,6,27,21,109
61,2017,7,Miss.,0,0,0,0,0,0,0,1,1,0,0,0,2,3,1
62,2017,7,Tenn.,0,0,1,1,0,0,0,1,2,0,7,3,5,24,15
63,2017,7,W.S. CENTRAL,0,0,3,2,4,24,3,331,507,5,0,27,125,75,104
64,2017,7,Ark.,0,0,1,0,1,10,0,247,378,0,0,1,6,18,7
65,2017,7,La.,0,0,1,1,1,0,0,0,0,0,0,1,5,2,8
66,2017,7,Okla.,0,0,1,0,1,3,0,81,52,0,0,0,54,0,0
67,2017,7,Tex.,0,0,3,1,1,11,1,55,77,5,0,21,116,55,89
68,2017,7,MOUNTAIN,0,0,3,5,3,7,1,10,40,8,27,30,48,195,314
69,2017,7,Ariz.,0,0,1,2,1,0,0,2,0,3,1,4,13,50,98
70,2017,7,Colo.,0,0,2,2,0,6,0,10,36,5,26,15,28,109,138
71,2017,7,Idaho,0,0,1,1,0,1,0,1,2,0,0,1,8,8,9
72,2017,7,Mont.,0,0,1,0,0,0,0,6,0,0,0,0,3,0,2
73,2017,7,Nev.,0,0,2,0,1,0,0,1,2,0,0,0,3,1,7
74,2017,7,N. Mex.,0,0,1,0,0,0,0,1,0,0,0,3,9,22,18
75,2017,7,Utah,0,0,1,0,1,0,0,1,0,0,0,4,9,5,37
76,2017,7,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
77,2017,7,PACIFIC,0,2,7,19,18,26,3,120,73,6,1,44,94,92,221
78,2017,7,Alaska,0,0,1,0,2,0,0,2,1,0,0,3,10,8,12
79,2017,7,Calif.,0,1,6,13,12,0,1,9,11,6,1,24,41,62,145
80,2017,7,Hawaii,0,0,1,0,0,0,0,3,1,0,0,1,5,3,9
81,2017,7,Oreg.,0,0,3,6,4,0,0,5,14,0,0,3,13,6,26
82,2017,7,Wash.,0,0,1,0,0,26,0,112,46,0,0,9,67,13,29
83,2017,7,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,7,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,7,P.R.,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1
87,2017,7,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,8,UNITED STATES,5,6,20,54,59,77,101,401,"1,077",455,102,313,496,"1,395","2,578"
22,2017,8,NEW ENGLAND,0,0,2,0,5,0,3,38,10,23,0,16,69,110,108
23,2017,8,Conn.,0,0,0,0,1,0,0,12,1,2,0,1,6,5,9
24,2017,8,Maine,0,0,1,0,0,0,0,4,1,1,0,4,14,49,47
25,2017,8,Mass.,0,0,1,0,4,0,2,28,7,14,0,4,9,8,22
26,2017,8,N.H.,0,0,0,0,0,0,0,5,1,6,0,1,4,2,6
27,2017,8,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,16,4,1
28,2017,8,Vt.,0,0,0,0,0,0,0,0,0,0,0,3,45,42,23
29,2017,8,MID. ATLANTIC,2,0,4,4,2,4,7,32,66,8,19,53,91,195,526
30,2017,8,N.J.,0,0,2,0,0,0,0,3,2,1,0,7,17,7,127
31,2017,8,N.Y. (Upstate),1,0,1,2,0,2,2,23,25,1,8,12,33,50,104
32,2017,8,N.Y. City,0,0,1,0,2,0,3,19,30,6,0,5,14,7,55
33,2017,8,Pa.,1,0,2,2,0,2,0,2,9,0,11,22,78,131,240
34,2017,8,E.N. CENTRAL,0,0,6,6,10,6,8,55,80,133,4,69,156,326,575
35,2017,8,Ill.,0,0,2,0,3,0,3,25,27,91,0,18,41,56,140
36,2017,8,Ind.,0,0,2,0,1,0,2,23,10,29,0,3,9,11,29
37,2017,8,Mich.,0,0,2,2,2,0,0,2,1,3,0,7,29,54,55
38,2017,8,Ohio,0,0,3,4,2,6,1,20,18,6,4,18,38,125,184
39,2017,8,Wis.,0,0,1,0,2,0,0,15,24,4,0,23,99,80,167
40,2017,8,W.N. CENTRAL,0,0,1,0,3,23,15,45,206,232,10,28,58,79,213
41,2017,8,Iowa,0,0,1,0,1,2,8,40,33,210,0,2,11,3,16
42,2017,8,Kans.,0,0,1,0,0,4,0,9,29,6,0,2,8,2,11
43,2017,8,Minn.,0,0,1,0,0,0,0,3,0,14,0,16,38,0,87
44,2017,8,Mo.,0,0,1,0,1,16,0,29,142,0,9,3,27,45,41
45,2017,8,Nebr.,0,0,1,0,0,1,0,10,1,1,1,2,6,16,52
46,2017,8,N. Dak.,0,0,0,0,0,0,0,3,1,1,0,0,5,13,1
47,2017,8,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,0,5
48,2017,8,S. ATLANTIC,0,1,5,13,8,0,2,6,16,18,15,25,38,125,254
49,2017,8,Del.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
50,2017,8,D.C.,0,0,0,0,0,0,0,2,1,0,0,0,2,5,2
51,2017,8,Fla.,0,0,3,7,2,0,0,2,2,0,9,6,16,38,68
52,2017,8,Ga.,0,0,3,1,2,0,0,3,5,0,0,2,7,6,50
53,2017,8,Md.,0,0,1,1,0,0,0,3,0,0,2,2,9,14,13
54,2017,8,N.C.,0,0,1,0,2,0,0,3,2,15,0,4,11,17,58
55,2017,8,S.C.,0,0,2,2,2,0,0,2,0,2,4,3,15,38,20
56,2017,8,Va.,0,0,2,2,0,0,0,4,6,1,0,3,12,4,31
57,2017,8,W. Va.,0,0,2,0,0,0,0,1,0,0,0,0,3,3,8
58,2017,8,E.S. CENTRAL,1,0,2,3,2,0,1,15,4,18,3,13,33,69,179
59,2017,8,Ala.,0,0,1,0,1,0,0,1,0,1,1,3,7,6,36
60,2017,8,Ky.,0,0,1,0,0,0,0,15,1,17,2,6,27,31,126
61,2017,8,Miss.,1,0,0,1,0,0,0,1,1,0,0,0,2,5,1
62,2017,8,Tenn.,0,0,1,2,1,0,0,1,2,0,0,3,10,27,16
63,2017,8,W.S. CENTRAL,0,0,3,2,4,32,3,331,562,7,13,27,133,124,118
64,2017,8,Ark.,0,0,1,0,1,17,1,247,416,0,2,1,6,22,8
65,2017,8,La.,0,0,1,1,1,0,0,0,0,0,0,1,5,5,8
66,2017,8,Okla.,0,0,1,0,1,8,0,81,60,0,0,0,54,0,0
67,2017,8,Tex.,0,0,3,1,1,7,1,55,86,7,11,21,124,97,102
68,2017,8,MOUNTAIN,0,0,3,5,3,4,1,10,45,9,24,30,48,232,349
69,2017,8,Ariz.,0,0,1,2,1,1,0,2,1,3,4,4,13,60,110
70,2017,8,Colo.,0,0,2,2,0,2,0,10,38,6,20,15,28,129,150
71,2017,8,Idaho,0,0,1,1,0,1,0,1,3,0,0,1,8,8,10
72,2017,8,Mont.,0,0,1,0,0,0,0,6,1,0,0,0,3,0,2
73,2017,8,Nev.,0,0,2,0,1,0,0,1,2,0,0,0,3,1,7
74,2017,8,N. Mex.,0,0,1,0,0,0,0,1,0,0,0,3,9,28,22
75,2017,8,Utah,0,0,1,0,1,0,0,1,0,0,0,4,9,6,42
76,2017,8,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
77,2017,8,PACIFIC,2,2,7,21,22,8,3,126,88,7,14,43,105,135,256
78,2017,8,Alaska,0,0,1,0,2,0,0,2,1,0,0,3,10,8,15
79,2017,8,Calif.,0,1,6,13,15,1,1,9,15,7,0,24,42,89,168
80,2017,8,Hawaii,0,0,1,0,0,0,0,3,1,0,0,1,5,3,9
81,2017,8,Oreg.,2,0,3,8,4,0,0,5,18,0,1,3,13,9,26
82,2017,8,Wash.,0,0,1,0,1,7,0,118,53,0,13,9,76,26,38
83,2017,8,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,8,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,8,P.R.,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1
87,2017,8,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,9,UNITED STATES,4,6,20,62,70,62,104,401,"1,242",541,88,313,508,"1,645","2,897"
22,2017,9,NEW ENGLAND,0,0,2,0,7,1,3,38,13,39,4,16,70,127,118
23,2017,9,Conn.,0,0,0,0,1,0,0,12,1,3,0,1,6,5,9
24,2017,9,Maine,0,0,1,0,1,0,0,4,1,1,3,4,14,55,49
25,2017,9,Mass.,0,0,1,0,5,1,2,28,10,29,0,4,10,13,25
26,2017,9,N.H.,0,0,0,0,0,0,0,1,1,6,0,1,4,5,7
27,2017,9,R.I.,0,0,0,0,0,0,0,1,0,0,0,0,16,4,2
28,2017,9,Vt.,0,0,0,0,0,0,0,0,0,0,1,3,45,45,26
29,2017,9,MID. ATLANTIC,1,1,4,6,2,16,8,32,112,9,16,52,94,234,596
30,2017,9,N.J.,0,0,2,0,0,0,0,3,2,2,0,7,17,14,139
31,2017,9,N.Y. (Upstate),1,0,2,4,0,2,2,23,27,1,9,12,33,59,117
32,2017,9,N.Y. City,0,0,1,0,2,0,3,19,47,6,0,5,14,16,63
33,2017,9,Pa.,0,0,2,2,0,14,0,13,36,0,7,22,81,145,277
34,2017,9,E.N. CENTRAL,0,0,6,6,11,6,8,55,93,171,34,69,156,398,645
35,2017,9,Ill.,0,0,2,0,4,0,3,25,32,116,0,18,40,67,157
36,2017,9,Ind.,0,0,2,0,1,0,2,23,12,41,0,3,9,15,32
37,2017,9,Mich.,0,0,2,2,2,0,0,2,1,3,0,7,29,75,59
38,2017,9,Ohio,0,0,3,4,2,6,1,20,24,7,34,18,38,161,204
39,2017,9,Wis.,0,0,1,0,2,0,0,15,24,4,0,22,99,80,193
40,2017,9,W.N. CENTRAL,0,0,1,2,3,23,15,43,256,246,6,28,58,101,227
41,2017,9,Iowa,0,0,1,0,1,0,8,35,38,221,0,2,11,7,18
42,2017,9,Kans.,0,0,1,0,0,3,0,11,40,6,0,2,8,2,12
43,2017,9,Minn.,0,0,1,0,0,3,0,2,6,16,0,16,38,9,96
44,2017,9,Mo.,0,0,1,1,1,16,0,29,169,1,3,4,27,50,42
45,2017,9,Nebr.,0,0,1,1,0,0,0,10,1,1,3,2,6,19,53
46,2017,9,N. Dak.,0,0,0,0,0,1,0,3,2,1,0,0,5,14,1
47,2017,9,S. Dak.,0,0,0,0,1,0,0,2,0,0,0,0,2,0,5
48,2017,9,S. ATLANTIC,0,1,5,13,10,3,2,7,21,20,5,25,38,142,276
49,2017,9,Del.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
50,2017,9,D.C.,0,0,0,0,0,1,0,2,3,0,0,0,2,5,3
51,2017,9,Fla.,0,0,3,7,2,2,0,2,4,1,4,6,16,42,69
52,2017,9,Ga.,0,0,3,1,2,0,0,4,6,0,0,2,7,7,54
53,2017,9,Md.,0,0,1,1,0,0,0,3,0,0,0,2,9,15,14
54,2017,9,N.C.,0,0,1,0,2,0,0,3,2,16,0,4,11,18,65
55,2017,9,S.C.,0,0,2,2,2,0,0,2,0,2,1,3,15,48,22
56,2017,9,Va.,0,0,2,2,2,0,0,4,6,1,0,3,12,4,35
57,2017,9,W. Va.,0,0,2,0,0,0,0,1,0,0,0,0,2,3,10
58,2017,9,E.S. CENTRAL,0,0,2,3,4,0,1,15,4,24,6,12,33,83,198
59,2017,9,Ala.,0,0,1,0,2,0,0,1,0,1,0,3,7,8,42
60,2017,9,Ky.,0,0,1,0,1,0,0,15,1,22,1,6,27,37,136
61,2017,9,Miss.,0,0,1,1,0,0,0,1,1,0,0,0,2,6,1
62,2017,9,Tenn.,0,0,1,2,1,0,0,1,2,1,5,3,10,32,19
63,2017,9,W.S. CENTRAL,1,0,3,3,4,10,13,331,594,9,11,27,140,145,147
64,2017,9,Ark.,0,0,1,0,1,0,11,247,424,0,0,1,6,22,10
65,2017,9,La.,1,0,1,2,1,0,0,0,0,0,1,1,5,9,9
66,2017,9,Okla.,0,0,1,0,1,0,0,81,60,0,0,0,54,0,0
67,2017,9,Tex.,0,0,3,1,1,10,1,55,110,9,10,21,131,114,128
68,2017,9,MOUNTAIN,0,0,3,5,4,1,1,11,55,15,4,29,48,245,392
69,2017,9,Ariz.,0,0,1,2,1,1,0,2,2,3,4,4,13,68,118
70,2017,9,Colo.,0,0,2,2,0,0,0,10,38,7,0,15,28,129,175
71,2017,9,Idaho,0,0,1,1,0,0,0,2,4,0,0,1,8,8,10
72,2017,9,Mont.,0,0,1,0,0,0,0,6,1,5,0,0,3,0,3
73,2017,9,Nev.,0,0,2,0,2,0,0,1,2,0,0,0,3,1,8
74,2017,9,N. Mex.,0,0,1,0,0,0,0,1,0,0,0,3,10,31,25
75,2017,9,Utah,0,0,1,0,1,0,0,3,8,0,0,4,9,8,47
76,2017,9,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
77,2017,9,PACIFIC,2,2,7,24,25,2,3,126,94,8,2,44,109,170,298
78,2017,9,Alaska,0,0,1,0,2,0,0,2,1,0,0,3,10,8,18
79,2017,9,Calif.,2,1,6,16,17,0,1,9,18,8,2,26,42,121,198
80,2017,9,Hawaii,0,0,1,0,0,0,0,3,1,0,0,1,5,3,10
81,2017,9,Oreg.,0,0,3,8,5,2,0,5,21,0,0,3,13,12,29
82,2017,9,Wash.,0,0,1,0,1,0,0,118,53,0,0,9,76,26,43
83,2017,9,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,9,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,9,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,9,P.R.,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1
87,2017,9,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,10,UNITED STATES,2,6,20,68,75,100,103,401,"1,429",612,81,311,524,"1,833","3,178"
22,2017,10,NEW ENGLAND,0,0,1,0,7,0,2,38,14,63,2,16,70,134,132
23,2017,10,Conn.,0,0,0,0,1,0,0,12,2,3,0,1,6,8,12
24,2017,10,Maine,0,0,0,0,1,0,0,4,1,2,0,4,14,55,53
25,2017,10,Mass.,0,0,1,0,5,0,2,28,10,51,0,4,10,13,27
26,2017,10,N.H.,0,0,0,0,0,0,0,1,1,7,0,1,4,5,9
27,2017,10,R.I.,0,0,0,0,0,0,0,1,0,0,2,0,16,7,2
28,2017,10,Vt.,0,0,0,0,0,0,0,0,0,0,0,3,45,46,29
29,2017,10,MID. ATLANTIC,0,1,4,7,2,2,9,32,121,9,2,51,94,238,653
30,2017,10,N.J.,0,0,2,1,0,0,1,3,7,2,0,7,17,19,149
31,2017,10,N.Y. (Upstate),0,0,2,4,0,2,2,23,29,1,2,12,33,57,134
32,2017,10,N.Y. City,0,0,1,0,2,0,3,19,49,6,0,5,14,17,74
33,2017,10,Pa.,0,0,2,2,0,0,0,14,36,0,0,22,81,145,296
34,2017,10,E.N. CENTRAL,0,0,6,6,12,3,8,55,101,191,14,68,156,420,688
35,2017,10,Ill.,0,0,2,0,5,0,3,23,35,123,0,18,40,68,171
36,2017,10,Ind.,0,0,2,0,1,0,2,23,13,52,0,2,9,17,34
37,2017,10,Mich.,0,0,2,2,2,0,0,2,1,5,0,7,29,79,60
38,2017,10,Ohio,0,0,3,4,2,3,1,20,27,7,14,18,38,176,214
39,2017,10,Wis.,0,0,1,0,2,0,0,15,25,4,0,22,99,80,209
40,2017,10,W.N. CENTRAL,0,0,1,2,4,5,15,46,273,261,1,28,58,105,241
41,2017,10,Iowa,0,0,1,0,1,0,7,35,38,234,0,2,11,7,18
42,2017,10,Kans.,0,0,1,0,0,5,0,14,57,6,0,2,8,4,14
