,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups; Current week","Meningococcal disease, All serogroups; Previous 52 weeks Max �","Meningococcal disease, All serogroups; Cum YTD 2020 �","Meningococcal disease, All serogroups; Cum YTD 2019 �","Meningococcal disease, Serogroups ACWY; Current week","Meningococcal disease, Serogroups ACWY; Previous 52 weeks Max �","Meningococcal disease, Serogroups ACWY; Cum YTD 2020 �","Meningococcal disease, Serogroups ACWY; Cum YTD 2019 �","Meningococcal disease, Serogroup B; Current week","Meningococcal disease, Serogroup B; Previous 52 weeks Max �","Meningococcal disease, Serogroup B; Cum YTD 2020 �","Meningococcal disease, Serogroup B; Cum YTD 2019 �",column labels (in same order that data fields appears in each record below):
86,2020,5,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,5,Total,2,14,30,37,1,5,6,19,0,4,3,4,
18,2020,6,"U.S. Residents, excluding U.S. Territories",2,14,35,48,1,5,7,24,0,4,3,4,
19,2020,6,New England,0,2,2,6,0,2,1,6,0,1,0,0,
20,2020,6,Connecticut,0,1,0,0,0,1,0,0,0,1,0,0,
21,2020,6,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,6,Massachusetts,0,2,2,5,0,2,1,5,0,1,0,0,
23,2020,6,New Hampshire,0,1,0,0,0,1,0,0,0,0,0,0,
24,2020,6,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,6,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,6,Middle Atlantic,0,4,2,7,0,1,1,2,0,2,0,1,
27,2020,6,New Jersey,0,2,0,2,0,0,0,0,0,0,0,0,
28,2020,6,New York (excluding New York City),0,2,1,3,0,1,1,2,0,2,0,1,
29,2020,6,New York City,0,1,0,1,0,0,0,0,0,0,0,0,
30,2020,6,Pennsylvania,0,3,1,1,0,0,0,0,0,0,0,0,
31,2020,6,East North Central,0,4,4,5,0,3,1,4,0,3,0,0,
32,2020,6,Illinois,0,1,0,2,0,1,0,1,0,1,0,0,
33,2020,6,Indiana,0,1,0,2,0,1,0,2,0,1,0,0,
34,2020,6,Michigan,0,3,1,1,0,1,1,1,0,1,0,0,
35,2020,6,Ohio,0,2,3,0,0,2,0,0,0,2,0,0,
36,2020,6,Wisconsin,0,1,0,0,0,1,0,0,0,1,0,0,
37,2020,6,West North Central,1,3,4,1,1,1,1,0,0,1,0,0,
38,2020,6,Iowa,0,1,0,1,0,0,0,0,0,0,0,0,
39,2020,6,Kansas,0,1,0,0,0,0,0,0,0,0,0,0,
40,2020,6,Minnesota,0,1,0,0,0,0,0,0,0,0,0,0,
41,2020,6,Missouri,0,2,3,0,0,0,0,0,0,0,0,0,
42,2020,6,Nebraska,1,1,1,0,1,1,1,0,0,1,0,0,
43,2020,6,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,6,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,6,South Atlantic,0,5,10,6,0,3,2,5,0,1,1,0,
46,2020,6,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,
47,2020,6,District of Columbia,0,1,0,0,0,0,0,0,0,0,0,0,
48,2020,6,Florida,0,2,4,1,0,1,0,1,0,1,0,0,
49,2020,6,Georgia,0,2,0,2,0,1,0,1,0,0,0,0,
50,2020,6,Maryland,0,1,2,0,0,1,1,0,0,0,0,0,
51,2020,6,North Carolina,0,2,1,2,0,2,1,2,0,1,0,0,
52,2020,6,South Carolina,0,1,0,0,0,0,0,0,0,0,0,0,
53,2020,6,Virginia,0,2,3,1,0,1,0,1,0,1,1,0,
54,2020,6,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,
55,2020,6,East South Central,0,2,3,1,0,1,1,1,0,2,2,0,
56,2020,6,Alabama,0,1,0,0,0,1,0,0,0,1,0,0,
57,2020,6,Kentucky,0,2,0,1,0,0,0,1,0,0,0,0,
58,2020,6,Mississippi,0,1,0,0,0,0,0,0,0,0,0,0,
59,2020,6,Tennessee,0,2,3,0,0,1,1,0,0,2,2,0,
60,2020,6,West South Central,0,3,3,5,0,2,0,3,0,1,0,0,
61,2020,6,Arkansas,0,1,0,0,0,1,0,0,0,1,0,0,
62,2020,6,Louisiana,0,1,0,0,0,1,0,0,0,0,0,0,
63,2020,6,Oklahoma,0,1,2,2,0,1,0,2,0,0,0,0,
64,2020,6,Texas,0,3,1,3,0,2,0,1,0,1,0,0,
65,2020,6,Mountain,1,2,2,4,0,1,0,1,0,1,0,3,
66,2020,6,Arizona,1,1,1,1,0,1,0,0,0,0,0,1,
67,2020,6,Colorado,0,2,0,1,0,1,0,0,0,0,0,1,
68,2020,6,Idaho,0,1,0,0,0,0,0,0,0,0,0,0,
69,2020,6,Montana,0,1,0,1,0,0,0,0,0,1,0,1,
70,2020,6,Nevada,0,1,0,1,0,1,0,1,0,0,0,0,
71,2020,6,New Mexico,0,1,0,0,0,0,0,0,0,0,0,0,
72,2020,6,Utah,0,1,1,0,0,1,0,0,0,1,0,0,
73,2020,6,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,6,Pacific,0,3,5,13,0,2,0,2,0,1,0,0,
75,2020,6,Alaska,0,2,0,0,0,2,0,0,0,0,0,0,
76,2020,6,California,0,3,4,7,0,0,0,0,0,0,0,0,
77,2020,6,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,6,Oregon,0,2,0,2,0,1,0,2,0,1,0,0,
79,2020,6,Washington,0,2,1,3,0,0,0,0,0,0,0,0,
80,2020,6,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,6,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,6,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,6,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,6,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,6,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,6,Total,2,14,35,48,1,5,7,24,0,4,3,4,
18,2020,7,"U.S. Residents, excluding U.S. Territories",1,14,39,62,0,5,10,29,0,4,3,4,
19,2020,7,New England,0,2,2,6,0,2,1,6,0,1,0,0,
20,2020,7,Connecticut,0,1,0,0,0,1,0,0,0,1,0,0,
21,2020,7,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,7,Massachusetts,0,2,2,5,0,2,1,5,0,1,0,0,
23,2020,7,New Hampshire,0,1,0,0,0,1,0,0,0,0,0,0,
24,2020,7,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,7,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,7,Middle Atlantic,0,4,3,7,0,1,1,2,0,2,0,1,
27,2020,7,New Jersey,0,2,0,2,0,0,0,0,0,0,0,0,
28,2020,7,New York (excluding New York City),0,2,1,3,0,1,1,2,0,2,0,1,
29,2020,7,New York City,0,1,0,1,0,0,0,0,0,0,0,0,
30,2020,7,Pennsylvania,0,3,2,1,0,0,0,0,0,0,0,0,
31,2020,7,East North Central,0,4,5,8,0,3,3,7,0,3,0,0,
32,2020,7,Illinois,0,1,1,2,0,1,0,1,0,1,0,0,
33,2020,7,Indiana,0,1,0,3,0,1,0,3,0,1,0,0,
34,2020,7,Michigan,0,3,1,1,0,1,1,1,0,1,0,0,
35,2020,7,Ohio,0,2,3,2,0,2,2,2,0,2,0,0,
36,2020,7,Wisconsin,0,1,0,0,0,1,0,0,0,1,0,0,
37,2020,7,West North Central,0,3,4,3,0,1,1,0,0,1,0,0,
38,2020,7,Iowa,0,1,0,1,0,0,0,0,0,0,0,0,
39,2020,7,Kansas,0,1,0,1,0,0,0,0,0,0,0,0,
40,2020,7,Minnesota,0,1,0,0,0,0,0,0,0,0,0,0,
41,2020,7,Missouri,0,2,3,1,0,0,0,0,0,0,0,0,
42,2020,7,Nebraska,0,1,1,0,0,1,1,0,0,1,0,0,
43,2020,7,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,7,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,7,South Atlantic,1,5,11,10,0,3,2,5,0,1,1,0,
46,2020,7,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,
47,2020,7,District of Columbia,0,1,0,1,0,0,0,0,0,0,0,0,
48,2020,7,Florida,1,2,5,2,0,1,0,1,0,1,0,0,
49,2020,7,Georgia,0,2,0,2,0,1,0,1,0,0,0,0,
50,2020,7,Maryland,0,1,2,0,0,1,1,0,0,0,0,0,
51,2020,7,North Carolina,0,2,1,3,0,2,1,2,0,1,0,0,
52,2020,7,South Carolina,0,1,0,0,0,0,0,0,0,0,0,0,
53,2020,7,Virginia,0,2,3,2,0,1,0,1,0,1,1,0,
54,2020,7,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,
55,2020,7,East South Central,0,2,3,2,0,1,1,1,0,2,2,0,
56,2020,7,Alabama,0,1,0,0,0,1,0,0,0,1,0,0,
57,2020,7,Kentucky,0,2,0,2,0,0,0,1,0,0,0,0,
58,2020,7,Mississippi,0,1,0,0,0,0,0,0,0,0,0,0,
59,2020,7,Tennessee,0,2,3,0,0,1,1,0,0,2,2,0,
60,2020,7,West South Central,0,3,3,7,0,2,0,5,0,1,0,0,
61,2020,7,Arkansas,0,1,0,0,0,1,0,0,0,1,0,0,
62,2020,7,Louisiana,0,1,0,0,0,1,0,0,0,0,0,0,
63,2020,7,Oklahoma,0,1,2,3,0,1,0,3,0,0,0,0,
64,2020,7,Texas,0,3,1,4,0,2,0,2,0,1,0,0,
65,2020,7,Mountain,0,2,2,4,0,1,1,1,0,1,0,3,
66,2020,7,Arizona,0,1,1,1,0,1,0,0,0,0,0,1,
67,2020,7,Colorado,0,2,0,1,0,1,0,0,0,0,0,1,
68,2020,7,Idaho,0,1,0,0,0,0,0,0,0,0,0,0,
69,2020,7,Montana,0,1,0,1,0,0,0,0,0,0,0,1,
70,2020,7,Nevada,0,1,0,1,0,1,0,1,0,0,0,0,
71,2020,7,New Mexico,0,1,0,0,0,0,0,0,0,0,0,0,
72,2020,7,Utah,0,1,1,0,0,1,1,0,0,1,0,0,
73,2020,7,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,7,Pacific,0,3,6,15,0,2,0,2,0,1,0,0,
75,2020,7,Alaska,0,2,0,0,0,2,0,0,0,0,0,0,
76,2020,7,California,0,3,5,9,0,0,0,0,0,0,0,0,
77,2020,7,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,7,Oregon,0,2,0,2,0,1,0,2,0,1,0,0,
79,2020,7,Washington,0,2,1,3,0,0,0,0,0,0,0,0,
80,2020,7,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,7,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,7,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,7,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,7,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,7,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,7,Total,1,14,39,62,0,5,10,29,0,4,3,4,
18,2020,8,"U.S. Residents, excluding U.S. Territories",9,14,56,69,0,5,17,30,0,4,4,5,
19,2020,8,New England,0,2,4,6,0,2,4,6,0,1,0,0,
20,2020,8,Connecticut,0,1,0,0,0,1,0,0,0,1,0,0,
21,2020,8,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,8,Massachusetts,0,2,4,5,0,2,4,5,0,1,0,0,
23,2020,8,New Hampshire,0,1,0,0,0,1,0,0,0,0,0,0,
24,2020,8,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,8,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,8,Middle Atlantic,0,4,6,9,0,1,2,2,0,2,1,2,
27,2020,8,New Jersey,0,1,0,3,0,0,0,0,0,0,0,0,
28,2020,8,New York (excluding New York City),0,2,1,4,0,1,1,2,0,2,0,2,
29,2020,8,New York City,0,1,0,1,0,0,0,0,0,0,0,0,
30,2020,8,Pennsylvania,0,3,5,1,0,1,1,0,0,1,1,0,
31,2020,8,East North Central,1,4,6,8,0,3,3,7,0,3,0,0,
32,2020,8,Illinois,0,1,1,2,0,1,0,1,0,1,0,0,
33,2020,8,Indiana,0,1,0,3,0,1,0,3,0,1,0,0,
34,2020,8,Michigan,0,3,1,1,0,1,1,1,0,1,0,0,
35,2020,8,Ohio,1,2,4,2,0,2,2,2,0,2,0,0,
36,2020,8,Wisconsin,0,1,0,0,0,1,0,0,0,1,0,0,
37,2020,8,West North Central,0,3,4,4,0,1,1,0,0,1,0,0,
38,2020,8,Iowa,0,1,0,1,0,0,0,0,0,0,0,0,
39,2020,8,Kansas,0,1,0,1,0,0,0,0,0,0,0,0,
40,2020,8,Minnesota,0,1,0,0,0,0,0,0,0,0,0,0,
41,2020,8,Missouri,0,2,3,2,0,0,0,0,0,0,0,0,
42,2020,8,Nebraska,0,1,1,0,0,1,1,0,0,1,0,0,
43,2020,8,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,8,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,8,South Atlantic,6,5,17,11,0,3,2,5,0,1,1,0,
46,2020,8,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,
47,2020,8,District of Columbia,0,1,0,1,0,0,0,0,0,0,0,0,
48,2020,8,Florida,4,2,9,3,0,1,0,1,0,1,0,0,
49,2020,8,Georgia,0,2,0,2,0,1,0,1,0,0,0,0,
50,2020,8,Maryland,2,1,4,0,0,1,1,0,0,0,0,0,
51,2020,8,North Carolina,0,1,1,3,0,1,1,2,0,1,0,0,
52,2020,8,South Carolina,0,1,0,0,0,0,0,0,0,0,0,0,
53,2020,8,Virginia,0,2,3,2,0,1,0,1,0,1,1,0,
54,2020,8,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,
55,2020,8,East South Central,0,2,3,3,0,1,1,1,0,2,2,0,
56,2020,8,Alabama,0,1,0,0,0,1,0,0,0,1,0,0,
57,2020,8,Kentucky,0,2,0,2,0,0,0,1,0,0,0,0,
58,2020,8,Mississippi,0,1,0,1,0,0,0,0,0,0,0,0,
59,2020,8,Tennessee,0,2,3,0,0,1,1,0,0,2,2,0,
60,2020,8,West South Central,0,4,6,8,0,2,3,6,0,1,0,0,
61,2020,8,Arkansas,0,1,0,0,0,1,0,0,0,1,0,0,
62,2020,8,Louisiana,0,1,1,0,0,1,1,0,0,0,0,0,
63,2020,8,Oklahoma,0,1,2,3,0,1,0,3,0,0,0,0,
64,2020,8,Texas,0,4,3,5,0,2,2,3,0,1,0,0,
65,2020,8,Mountain,2,2,4,5,0,1,1,1,0,1,0,3,
66,2020,8,Arizona,0,1,1,1,0,1,0,0,0,0,0,1,
67,2020,8,Colorado,2,2,2,1,0,1,0,0,0,0,0,1,
68,2020,8,Idaho,0,1,0,0,0,0,0,0,0,0,0,0,
69,2020,8,Montana,0,1,0,1,0,0,0,0,0,0,0,1,
70,2020,8,Nevada,0,1,0,1,0,1,0,1,0,0,0,0,
71,2020,8,New Mexico,0,1,0,1,0,0,0,0,0,0,0,0,
72,2020,8,Utah,0,1,1,0,0,1,1,0,0,1,0,0,
73,2020,8,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,8,Pacific,0,3,6,15,0,2,0,2,0,1,0,0,
75,2020,8,Alaska,0,2,0,0,0,2,0,0,0,0,0,0,
76,2020,8,California,0,3,5,9,0,0,0,0,0,0,0,0,
77,2020,8,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,8,Oregon,0,2,0,2,0,1,0,2,0,1,0,0,
79,2020,8,Washington,0,2,1,3,0,0,0,0,0,0,0,0,
80,2020,8,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,8,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,8,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,8,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,8,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,8,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,8,Total,9,14,56,69,0,5,17,30,0,4,4,5,
18,2020,9,"U.S. Residents, excluding U.S. Territories",1,14,64,78,0,5,21,34,0,4,6,6,
19,2020,9,New England,0,2,4,6,0,2,4,6,0,1,0,0,
20,2020,9,Connecticut,0,1,0,0,0,1,0,0,0,1,0,0,
21,2020,9,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,9,Massachusetts,0,2,4,5,0,2,4,5,0,1,0,0,
23,2020,9,New Hampshire,0,1,0,0,0,1,0,0,0,0,0,0,
24,2020,9,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,9,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,9,Middle Atlantic,0,4,7,10,0,2,4,2,0,2,1,2,
27,2020,9,New Jersey,0,1,0,4,0,0,0,0,0,0,0,0,
28,2020,9,New York (excluding New York City),0,2,1,4,0,1,1,2,0,2,0,2,
29,2020,9,New York City,0,1,0,1,0,0,0,0,0,0,0,0,
30,2020,9,Pennsylvania,0,3,6,1,0,2,3,0,0,1,1,0,
31,2020,9,East North Central,0,4,8,10,0,2,3,7,0,3,2,1,
32,2020,9,Illinois,0,1,2,3,0,1,0,1,0,1,1,0,
33,2020,9,Indiana,0,1,1,3,0,1,0,3,0,1,1,0,
34,2020,9,Michigan,0,3,1,1,0,1,1,1,0,1,0,0,
35,2020,9,Ohio,0,2,4,2,0,1,2,2,0,2,0,0,
36,2020,9,Wisconsin,0,1,0,1,0,1,0,0,0,1,0,1,
37,2020,9,West North Central,0,3,4,4,0,1,1,0,0,1,0,0,
38,2020,9,Iowa,0,1,0,1,0,0,0,0,0,0,0,0,
39,2020,9,Kansas,0,1,0,1,0,0,0,0,0,0,0,0,
40,2020,9,Minnesota,0,1,0,0,0,0,0,0,0,0,0,0,
41,2020,9,Missouri,0,2,3,2,0,0,0,0,0,0,0,0,
42,2020,9,Nebraska,0,1,1,0,0,1,1,0,0,1,0,0,
43,2020,9,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,9,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,9,South Atlantic,0,6,19,16,0,3,3,8,0,1,1,0,
46,2020,9,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,
47,2020,9,District of Columbia,0,1,0,1,0,0,0,0,0,0,0,0,
48,2020,9,Florida,0,4,9,4,0,1,0,2,0,1,0,0,
49,2020,9,Georgia,0,2,1,4,0,1,0,2,0,0,0,0,
50,2020,9,Maryland,0,2,4,0,0,1,1,0,0,0,0,0,
51,2020,9,North Carolina,0,1,2,4,0,1,2,2,0,1,0,0,
52,2020,9,South Carolina,0,1,0,0,0,0,0,0,0,0,0,0,
53,2020,9,Virginia,0,2,3,3,0,1,0,2,0,1,1,0,
54,2020,9,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,
55,2020,9,East South Central,0,2,3,4,0,1,1,2,0,2,2,0,
56,2020,9,Alabama,0,1,0,0,0,1,0,0,0,1,0,0,
57,2020,9,Kentucky,0,2,0,2,0,0,0,1,0,0,0,0,
58,2020,9,Mississippi,0,1,0,1,0,0,0,0,0,0,0,0,
59,2020,9,Tennessee,0,2,3,1,0,1,1,1,0,2,2,0,
60,2020,9,West South Central,0,4,7,8,0,2,4,6,0,1,0,0,
61,2020,9,Arkansas,0,1,0,0,0,1,0,0,0,1,0,0,
62,2020,9,Louisiana,0,1,1,0,0,1,1,0,0,0,0,0,
63,2020,9,Oklahoma,0,1,2,3,0,1,0,3,0,0,0,0,
64,2020,9,Texas,0,4,4,5,0,2,3,3,0,1,0,0,
65,2020,9,Mountain,1,2,6,5,0,1,1,1,0,1,0,3,
66,2020,9,Arizona,1,1,2,1,0,1,0,0,0,0,0,1,
67,2020,9,Colorado,0,2,2,1,0,1,0,0,0,0,0,1,
68,2020,9,Idaho,0,1,0,0,0,0,0,0,0,0,0,0,
69,2020,9,Montana,0,1,0,1,0,0,0,0,0,0,0,1,
70,2020,9,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,9,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,9,Utah,0,1,1,0,0,1,1,0,0,1,0,0,
73,2020,9,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,9,Pacific,0,3,6,15,0,2,0,2,0,1,0,0,
75,2020,9,Alaska,0,2,0,0,0,2,0,0,0,0,0,0,
76,2020,9,California,0,3,5,9,0,0,0,0,0,0,0,0,
77,2020,9,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,9,Oregon,0,2,0,2,0,1,0,2,0,1,0,0,
79,2020,9,Washington,0,2,1,3,0,0,0,0,0,0,0,0,
80,2020,9,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,9,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,9,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,9,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,9,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,9,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,9,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,9,Total,1,14,64,78,0,5,21,34,0,4,6,6,
18,2020,10,"U.S. Residents, excluding U.S. Territories",4,14,74,86,0,5,21,36,0,4,6,6,
19,2020,10,New England,0,2,4,6,0,2,4,6,0,1,0,0,
20,2020,10,Connecticut,0,1,0,0,0,1,0,0,0,1,0,0,
21,2020,10,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,10,Massachusetts,0,2,4,5,0,2,4,5,0,1,0,0,
23,2020,10,New Hampshire,0,1,0,0,0,1,0,0,0,0,0,0,
24,2020,10,Rhode Island,0,1,0,1,0,0,0,1,0,0,0,0,
25,2020,10,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
26,2020,10,Middle Atlantic,1,4,8,11,0,2,4,2,0,2,1,2,
27,2020,10,New Jersey,0,1,0,4,0,0,0,0,0,0,0,0,
28,2020,10,New York (excluding New York City),0,2,1,4,0,1,1,2,0,2,0,2,
29,2020,10,New York City,0,1,0,2,0,0,0,0,0,0,0,0,
30,2020,10,Pennsylvania,1,3,7,1,0,2,3,0,0,1,1,0,
31,2020,10,East North Central,0,4,9,11,0,2,3,8,0,3,2,1,
32,2020,10,Illinois,0,1,3,3,0,1,0,1,0,1,1,0,
33,2020,10,Indiana,0,1,1,4,0,1,0,4,0,1,1,0,
34,2020,10,Michigan,0,3,1,1,0,1,1,1,0,1,0,0,
35,2020,10,Ohio,0,2,4,2,0,1,2,2,0,2,0,0,
36,2020,10,Wisconsin,0,1,0,1,0,1,0,0,0,1,0,1,
37,2020,10,West North Central,0,3,4,4,0,1,1,0,0,1,0,0,
38,2020,10,Iowa,0,1,0,1,0,0,0,0,0,0,0,0,
39,2020,10,Kansas,0,1,0,1,0,0,0,0,0,0,0,0,
40,2020,10,Minnesota,0,1,0,0,0,0,0,0,0,0,0,0,
41,2020,10,Missouri,0,2,3,2,0,0,0,0,0,0,0,0,
42,2020,10,Nebraska,0,1,1,0,0,1,1,0,0,1,0,0,
43,2020,10,North Dakota,0,1,0,0,0,1,0,0,0,1,0,0,
44,2020,10,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,10,South Atlantic,2,6,23,18,0,2,3,9,0,1,1,0,
46,2020,10,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,
47,2020,10,District of Columbia,0,1,0,1,0,0,0,0,0,0,0,0,
48,2020,10,Florida,1,4,10,5,0,1,0,3,0,1,0,0,
49,2020,10,Georgia,1,2,4,5,0,1,0,2,0,0,0,0,
50,2020,10,Maryland,0,2,4,0,0,1,1,0,0,0,0,0,
51,2020,10,North Carolina,0,1,2,4,0,1,2,2,0,1,0,0,
52,2020,10,South Carolina,0,1,0,0,0,0,0,0,0,0,0,0,
53,2020,10,Virginia,0,2,3,3,0,1,0,2,0,1,1,0,
54,2020,10,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,
55,2020,10,East South Central,0,2,3,5,0,1,1,2,0,2,2,0,
56,2020,10,Alabama,0,1,0,0,0,1,0,0,0,1,0,0,
57,2020,10,Kentucky,0,2,0,3,0,0,0,1,0,0,0,0,
58,2020,10,Mississippi,0,1,0,1,0,0,0,0,0,0,0,0,
59,2020,10,Tennessee,0,2,3,1,0,1,1,1,0,2,2,0,
60,2020,10,West South Central,1,4,8,8,0,2,4,6,0,1,0,0,
61,2020,10,Arkansas,0,1,0,0,0,1,0,0,0,1,0,0,
62,2020,10,Louisiana,0,1,1,0,0,1,1,0,0,0,0,0,
63,2020,10,Oklahoma,0,1,2,3,0,1,0,3,0,0,0,0,
64,2020,10,Texas,1,4,5,5,0,2,3,3,0,1,0,0,
65,2020,10,Mountain,0,2,6,5,0,1,1,1,0,1,0,3,
66,2020,10,Arizona,0,1,2,1,0,1,0,0,0,0,0,1,
67,2020,10,Colorado,0,2,2,1,0,1,0,0,0,0,0,1,
68,2020,10,Idaho,0,1,0,0,0,0,0,0,0,0,0,0,
69,2020,10,Montana,0,1,0,1,0,0,0,0,0,0,0,1,
70,2020,10,Nevada,0,1,1,1,0,1,0,1,0,0,0,0,
71,2020,10,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,10,Utah,0,1,1,0,0,1,1,0,0,1,0,0,
73,2020,10,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,10,Pacific,0,4,9,18,0,2,0,2,0,1,0,0,
75,2020,10,Alaska,0,2,0,0,0,2,0,0,0,0,0,0,
76,2020,10,California,0,3,8,10,0,0,0,0,0,0,0,0,
77,2020,10,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,10,Oregon,0,2,0,2,0,1,0,2,0,1,0,0,
79,2020,10,Washington,0,2,1,5,0,0,0,0,0,0,0,0,
80,2020,10,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,10,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,10,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,10,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,10,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,10,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,10,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,10,Total,4,14,74,86,0,5,21,36,0,4,6,6,
18,2020,11,"U.S. Residents, excluding U.S. Territories",4,14,80,100,0,5,22,39,0,4,6,10,
19,2020,11,New England,0,2,4,7,0,2,4,6,0,1,0,1,
20,2020,11,Connecticut,0,1,0,1,0,1,0,0,0,1,0,1,
21,2020,11,Maine,0,1,0,0,0,1,0,0,0,1,0,0,
22,2020,11,Massachusetts,0,2,4,5,0,2,4,5,0,1,0,0,
